,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
00:00-01:00,Veris,0.501,0.613,4.367,0.901,1.001,1.368,1.86,0.803,0.725,0.602,0.504,0.402,0.606,0.406,0.501,0.302,0.021,0.314,0.306,0.306,0.303,0.307,0.0,0.809,1.408,1.088,1.788,0.906,1.303,0.812,0.0,
00:00-01:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
01:00-02:00,Veris,0.501,0.7,4.693,0.9,0.999,1.291,2.446,0.839,0.725,0.603,0.503,0.401,0.59,0.405,0.31,0.301,0.303,0.36,0.306,0.307,0.303,0.308,0.035,0.809,1.387,0.994,1.669,0.731,1.302,0.81,0.0,
01:00-02:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,
02:00-03:00,Veris,0.5,0.518,4.787,0.9,0.999,0.999,2.373,0.919,0.725,0.601,0.504,0.401,0.403,0.405,0.306,0.304,0.305,0.402,0.305,0.306,0.302,0.307,0.305,0.791,1.192,0.897,1.305,0.806,1.095,0.627,0.0,
02:00-03:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
03:00-04:00,Veris,0.502,0.709,3.641,0.9,0.999,1.373,2.097,0.93,0.725,0.603,0.503,0.403,0.404,0.405,0.306,0.303,0.304,0.404,0.304,0.306,0.303,0.282,0.279,0.609,0.908,0.89,1.313,0.803,1.007,0.81,0.0,
03:00-04:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
04:00-05:00,Veris,0.5,0.704,3.56,0.9,0.971,1.307,2.1,0.942,0.724,0.602,0.503,0.401,0.402,0.405,0.306,0.304,0.385,0.384,0.303,0.304,0.302,0.0,0.0,0.608,0.909,0.811,1.42,0.806,0.925,0.81,0.0,
04:00-05:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
